rxn_id	old_dg	new_dg	diff	abs_diff	old_model_only	new_model_only	old_pH_correction	new_pH_correction	pH_correction_diff
rxn02676	-39.35454078225581	-39.372297470887986	-0.01775668863217561	0.01775668863217561	-39.35484663905453	-39.35484663905453	0.00030585679871819593	-0.017450831833457414	-0.01775668863217561
rxn02677	22.650829152883496	22.650829152883496	0.0	0.0	22.650829152883496	22.650829152883496	0.0	0.0	0.0
rxn02678	42.70093674722247	42.673690406882855	-0.027246340339615926	0.027246340339615926	89.0860336547747	89.0860336547747	-46.385096907552224	-46.41234324789184	-0.027246340339615926
rxn02679	-16.65579181331057	-13.510905367684728	3.1448864456258434	3.1448864456258434	-15.594908459663685	-15.594908459663685	-1.0608833536468865	2.084003091978957	3.1448864456258434
rxn02680	13.375057545659104	16.983636206421863	3.6085786607627597	3.6085786607627597	17.381254911455983	17.381254911455983	-4.006197365796879	-0.39761870503411956	3.6085786607627597
rxn02681	-2.0666029486280166	1.8492001579810022	3.915803106609019	3.915803106609019	1.9275748724761144	1.9275748724761144	-3.994177821104131	-0.07837471449511213	3.915803106609019
rxn02682	-9.350470017582609	-10.55396650316419	-1.2034964855815815	1.2034964855815815	26.33888672234349	26.33888672234349	-35.6893567399261	-36.89285322550768	-1.2034964855815815
rxn02683	-81.24869752753335	-81.79871029765474	-0.5500127701213842	0.5500127701213842	-40.243893548547305	-40.243893548547305	-41.00480397898605	-41.55481674910743	-0.5500127701213842
rxn02684	-10.809147077095119	-10.809147077095119	0.0	0.0	-10.809147077095119	-10.809147077095119	0.0	0.0	0.0
rxn02685	3.5783681854777853	2.351042957368378	-1.2273252281094074	1.2273252281094074	42.28553757343482	42.28553757343482	-38.70716938795704	-39.934494616066445	-1.2273252281094074
rxn02686	64.53757655310876	145.4886727594863	80.95109620637753	80.95109620637753	107.17154059788761	107.17154059788761	-42.63396404477885	38.31713216159869	80.95109620637754
rxn02687	7.377783559573089	7.284895386077665	-0.09288817349542455	0.09288817349542455	50.48788210081611	50.48788210081611	-43.11009854124302	-43.202986714738444	-0.09288817349542455
rxn02688	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
rxn02689	7.377783559573089	7.284895386077665	-0.09288817349542455	0.09288817349542455	50.48788210081611	50.48788210081611	-43.11009854124302	-43.202986714738444	-0.09288817349542455
rxn02690	-519.8964492781295	-517.6289071902232	2.267542087906236	2.267542087906236	-519.8576158581535	-519.8576158581535	-0.03883341997595835	2.2287086679302774	2.267542087906236
rxn02691	13.909546211497144	13.91455804918101	0.0050118376838668155	0.0050118376838668155	13.909811000384337	13.909811000384337	-0.0002647888871933901	0.004747048796673425	0.0050118376838668155
rxn02692	-885.7711898682766	-885.7711898682766	0.0	0.0	-722.7939406090823	-722.7939406090823	-162.9772492591943	-162.9772492591943	0.0
rxn02693	-148.04807683160442	-150.71669779894745	-2.6686209673430312	2.6686209673430312	-61.17676631829448	-61.17676631829448	-86.87131051330994	-89.53993148065297	-2.6686209673430312
rxn02694	-20.191077529397006	-20.189519589725904	0.001557939671101849	0.001557939671101849	-60.072365087934685	-60.072365087934685	39.88128755853768	39.88284549820878	0.001557939671101849
rxn02695	-11.957099707549233	-11.957200875801291	-0.00010116825205841451	0.00010116825205841451	-11.956881523357552	-11.956881523357552	-0.00021818419168084802	-0.0003193524437392625	-0.00010116825205841451
rxn02696	21.229028380824246	21.228915415962064	-0.00011296486218270729	0.00011296486218270729	21.229252597048315	21.229252597048315	-0.00022421622406909592	-0.0003371810862518032	-0.00011296486218270729
rxn02697	-492.35621305117905	-492.31562588923333	0.04058716194572298	0.04058716194572298	-492.3263368798284	-492.3263368798284	-0.029876171350679215	0.010710990595043768	0.04058716194572298
rxn02698	-211.43172561628674	-211.433091958063	-0.0013663417762472818	0.0013663417762472818	-173.11670659521442	-173.11670659521442	-38.31501902107232	-38.316385362848564	-0.0013663417762472818
rxn02699	-459.94276048088113	-459.90232515724574	0.040435323635392706	0.040435323635392706	-459.9128766354321	-459.9128766354321	-0.029883845449035107	0.010551478186357599	0.040435323635392706
rxn02700	-96.95766660710656	-98.13509234612151	-1.17742573901495	1.17742573901495	-96.63451315938103	-96.63451315938103	-0.3231534477255309	-1.500579186740481	-1.17742573901495
rxn02701	-373.8010933095403	-373.86782931949153	-0.06673600995122797	0.06673600995122797	-420.1597180284996	-420.1597180284996	46.35862471895928	46.29188870900805	-0.06673600995122797
rxn02702	-455.7821309908147	-455.69260978313423	0.08952120768049099	0.08952120768049099	-455.7116039459737	-455.7116039459737	-0.07052704484101469	0.018994162839476303	0.08952120768049099
rxn02703	-8.942879629353001	-10.078822338268537	-1.135942708915536	1.135942708915536	29.845733306499937	29.845733306499937	-38.78861293585294	-39.924555644768475	-1.135942708915536
rxn02704	46.275470543515354	46.275350608828404	-0.00011993468694981857	0.00011993468694981857	46.2757093149784	46.2757093149784	-0.0002387714630458504	-0.00035870614999566897	-0.00011993468694981857
rxn02705	182.17803818544832	180.05273511011075	-2.1253030753375697	2.1253030753375697	146.5961996054512	146.5961996054512	35.58183857999711	33.45653550465954	-2.1253030753375697
rxn02706	2.083300878932846	2.0226921442605317	-0.06060873467231431	0.06060873467231431	37.68151231610602	37.68151231610602	-35.59821143717318	-35.65882017184549	-0.06060873467231431
rxn02707	-384.9216661282087	-384.9216661282087	0.0	0.0	-344.3289477771566	-344.3289477771566	-40.5927183510521	-40.5927183510521	0.0
rxn02708	-6.01493535514652	-6.075214891023791	-0.06027953587727097	0.06027953587727097	125.11857727649857	125.11857727649857	-131.1335126316451	-131.19379216752236	-0.06027953587727097
rxn02709	-8.130712140829843	-8.157957958903722	-0.02724581807387949	0.02724581807387949	38.2543847667221	38.2543847667221	-46.38509690755194	-46.41234272562582	-0.02724581807387949
rxn02710	-125.76737121117161	-165.18003942901362	-39.41266821784201	39.41266821784201	-126.16216364566797	-126.16216364566797	0.3947924344963667	-39.01787578334563	-39.412668217842
rxn02711	-86.03837105779662	-85.25985667069024	0.7785143871063838	0.7785143871063838	-46.125957420814714	-46.125957420814714	-39.91241363698191	-39.133899249875526	0.7785143871063838
rxn02712	304.92940684114683	305.10373447777295	0.17432763662611706	0.17432763662611706	351.54749514746175	351.54749514746175	-46.61808830631492	-46.4437606696888	0.17432763662611706
rxn02713	-85.81116216249889	-85.22992881499756	0.5812333475013247	0.5812333475013247	-46.125957420814714	-46.125957420814714	-39.685204741684174	-39.10397139418285	0.5812333475013247
rxn02715	-371.57133842247174	-371.87774987385546	-0.30641145138372394	0.30641145138372394	-377.97504836865016	-377.97504836865016	6.403709946178424	6.0972984947947	-0.30641145138372394
rxn02716	-17.783570019867284	-17.816226288929556	-0.03265626906227226	0.03265626906227226	28.594604302060816	28.594604302060816	-46.3781743219281	-46.41083059099037	-0.03265626906227226
rxn02717	42.176637496101534	42.11607437178793	-0.06056312431360311	0.06056312431360311	85.2875668397827	85.2875668397827	-43.110929343681164	-43.17149246799477	-0.06056312431360311
rxn02718	38.9024699322307	38.87522359189495	-0.027246340335750574	0.027246340335750574	85.2875668397827	85.2875668397827	-46.385096907552	-46.41234324788775	-0.027246340335750574
rxn02719	42.7009367472227	42.67369040688331	-0.027246340339388553	0.027246340339388553	89.0860336547747	89.0860336547747	-46.385096907552	-46.412343247891386	-0.027246340339388553
rxn02720	-16.655791813310344	-13.510905367684273	3.144886445626071	3.144886445626071	-15.594908459663685	-15.594908459663685	-1.060883353646659	2.0840030919794117	3.144886445626071
rxn02721	35.87975213431355	31.870497348993013	-4.009254785320536	4.009254785320536	-12.987663371392955	-12.987663371392955	48.867415505706504	44.85816072038597	-4.009254785320536
rxn02722	-2.0206253651099644	-2.222798292357112	-0.20217292724714753	0.20217292724714753	4.144254580891669	4.144254580891669	-6.1648799460016335	-6.367052873248781	-0.20217292724714753
rxn02723	-185.212191326125	-180.54329678440402	4.668894541720988	4.668894541720988	-99.99504168753018	-99.99504168753018	-85.21714963859483	-80.54825509687385	4.668894541720988
rxn02724	23.681565429436176	23.621002305118935	-0.06056312431724109	0.06056312431724109	66.79249477311734	66.79249477311734	-43.110929343681164	-43.171492467998405	-0.06056312431724109
rxn02725	20.407397865565343	20.3801515252255	-0.0272463403398433	0.0272463403398433	66.79249477311734	66.79249477311734	-46.385096907552	-46.41234324789184	-0.0272463403398433
rxn02726	-377.5212551917094	-377.4940088513693	0.027246340340070674	0.027246340340070674	-423.90635209926114	-423.90635209926114	46.38509690755177	46.41234324789184	0.027246340340070674
rxn02727	10.584631086654753	10.996701059898868	0.4120699732441153	0.4120699732441153	9.623578383270768	9.623578383270768	0.9610527033839844	1.3731226766280997	0.4120699732441153
rxn02728	-2.5990757178170156	-2.5990188279859012	5.688983111440393e-05	5.688983111440393e-05	-2.5990188279859012	-2.5990188279859012	-5.688983111440393e-05	0.0	5.688983111440393e-05
rxn02729	-26.56721550243884	-26.51005344749447	0.057162054944370766	0.057162054944370766	59.834953520966366	59.834953520966366	-86.40216902340521	-86.34500696846084	0.057162054944370766
rxn02730	67.81368403049383	67.69595885123205	-0.11772517926178239	0.11772517926178239	-16.37346192777531	-16.37346192777531	84.18714595826914	84.06942077900736	-0.11772517926178239
rxn02731	249.69169850237427	249.57397332311248	-0.11772517926178239	0.11772517926178239	206.40045882265002	206.40045882265002	43.29123967972424	43.17351450046246	-0.11772517926178239
rxn02732	-340.88613960526266	-343.35922508184916	-2.4730854765865047	2.4730854765865047	-343.3593023294524	-343.3593023294524	2.4731627241897627	7.724760325800162e-05	-2.4730854765865047
rxn02733	287.19044941115993	286.7697608693724	-0.4206885417875128	0.4206885417875128	404.6537632567162	404.6537632567162	-117.46331384555629	-117.8840023873438	-0.4206885417875128
rxn02734	36.83293919357919	36.83277329396441	-0.00016589961478530313	0.00016589961478530313	36.83297821686682	36.83297821686682	-3.90232876270602e-05	-0.00020492290241236333	-0.00016589961478530313
rxn02735	-69.67827937298561	-69.65086246958747	0.02741690339814795	0.02741690339814795	-116.06338569362019	-116.06338569362019	46.38510632063458	46.412523224032725	0.02741690339814795
rxn02737	7.091239997351153	7.091239997351153	0.0	0.0	7.091239997351153	7.091239997351153	0.0	0.0	0.0
rxn02738	28.644697850787267	28.5841347264698	-0.060563124317468464	0.060563124317468464	71.75562719446843	71.75562719446843	-43.110929343681164	-43.17149246799863	-0.060563124317468464
rxn02739	25.370530286916434	25.343283946576364	-0.027246340340070674	0.027246340340070674	71.75562719446843	71.75562719446843	-46.385096907552	-46.41234324789207	-0.027246340340070674
rxn02740	5.720700482129587	5.706959201687823	-0.013741280441763593	0.013741280441763593	10.565665566869711	10.565665566869711	-4.844965084740124	-4.858706365181888	-0.013741280441763593
rxn02741	54.31124242834056	54.385715463422855	0.07447303508229197	0.07447303508229197	54.35864100283192	54.35864100283192	-0.04739857449135343	0.027074460590938543	0.07447303508229197
rxn02742	11.302825276610662	11.244260999937097	-0.058564276673564564	0.058564276673564564	54.41575346793573	54.41575346793573	-43.11292819132507	-43.17149246799863	-0.058564276673564564
rxn02743	10.29573006933073	9.930664301617398	-0.36506576771333243	0.36506576771333243	13.203688643144417	13.203688643144417	-2.907958573813687	-3.2730243415270195	-0.36506576771333243
rxn02744	-24.795784911279277	-25.053577470304	-0.25779255902472187	0.25779255902472187	59.671480281529306	59.671480281529306	-84.46726519280858	-84.7250577518333	-0.25779255902472187
rxn02745	-714.0685084990632	-713.9303994800127	0.13810901905048922	0.13810901905048922	-629.3599794203087	-629.3599794203087	-84.70852907875448	-84.57042005970408	0.13810901905040396
rxn02746	-0.013311742493641532	0.0	0.013311742493641532	0.013311742493641532	0.0	0.0	-0.013311742493641532	0.0	0.013311742493641532
rxn02747	-60.33759370974852	-60.34053880567967	-0.0029450959311532188	0.0029450959311532188	-17.163880598232367	-17.163880598232367	-43.17371311151615	-43.1766582074473	-0.0029450959311532188
rxn02748	-20.47895653595282	-20.45550046629961	0.023456069653207123	0.023456069653207123	-62.033386970703134	-62.033386970703134	41.554430434750316	41.57788650440352	0.023456069653207123
rxn02749	9.006615386526278	9.034003251757241	0.02738786523096337	0.02738786523096337	9.034269101498069	9.034269101498069	-0.027653714971791032	-0.00026584974082766166	0.02738786523096337
rxn02750	24.1883587858444	24.159826438647542	-0.028532347196858154	0.028532347196858154	24.15953417802899	24.15953417802899	0.028824607815408854	0.0002922606185506993	-0.028532347196858154
rxn02751	17.442192009881538	17.41365966268468	-0.028532347196858154	0.028532347196858154	17.41336740206613	17.41336740206613	0.028824607815408854	0.0002922606185506993	-0.028532347196858154
rxn02752	-75.0355876148689	-73.68770279113049	1.3478848237384113	1.3478848237384113	-78.31481131515521	-78.31481131515521	3.279223700286309	4.62710852402472	1.3478848237384113
rxn02753	28.12651868263218	27.934869273813604	-0.19164940881857717	0.19164940881857717	74.4693997851322	74.4693997851322	-46.342881102500016	-46.53453051131859	-0.19164940881857717
rxn02754	-41.14563995138755	-36.91525587095575	4.230384080431804	4.230384080431804	4.3867919700069535	4.3867919700069535	-45.532431921394505	-41.3020478409627	4.230384080431804
rxn02755	-29.364844643595156	-29.36504103191752	-0.0001963883223652374	0.0001963883223652374	-32.60027604387873	-32.60027604387873	3.2354314002835736	3.2352350119612083	-0.0001963883223652374
rxn02756	3.8143596240716633	3.8088931555729957	-0.005466468498667609	0.005466468498667609	3.8087225056851466	3.8087225056851466	0.005637118386516704	0.00017064988784909474	-0.005466468498667609
rxn02757	57.464031929015846	55.02443858473475	-2.439593344281093	2.439593344281093	136.51298675721023	136.51298675721023	-79.04895482819438	-81.48854817247548	-2.439593344281093
rxn02758	-10.002989099976602	-10.01094576959575	-0.00795666961914776	0.00795666961914776	-56.42328901748748	-56.42328901748748	46.420299917510874	46.41234324789173	-0.00795666961914776
rxn02760	-18.104963722222408	-18.108232433661385	-0.003268711438977334	0.003268711438977334	-18.101866361428108	-18.101866361428108	-0.003097360794299675	-0.006366072233277009	-0.003268711438977334
rxn02761	-6.8928548438841615	-6.8928548438841615	0.0	0.0	-6.8928548438841615	-6.8928548438841615	0.0	0.0	0.0
rxn02762	-39.26214121720659	-39.32606938617914	-0.06392816897255216	0.06392816897255216	3.964686662100121	3.964686662100121	-43.22682787930671	-43.29075604827926	-0.06392816897255216
rxn02763	0.7754668292768372	0.7484009017619258	-0.027065927514911436	0.027065927514911436	47.16084238353429	47.16084238353429	-46.38537555425745	-46.41244148177236	-0.027065927514911436
rxn02764	47.33830194267489	40.96110329768112	-6.3771986449937685	6.3771986449937685	84.058531044863	84.058531044863	-36.720229102188114	-43.09742774718188	-6.3771986449937685
rxn02765	-73.88928938277157	-73.25034731129297	0.6389420714785956	0.6389420714785956	-34.1029379041109	-34.1029379041109	-39.78635147866066	-39.14740940718207	0.6389420714785956
rxn02766	-17.77089696315653	-18.872110818249837	-1.101213855093306	1.101213855093306	-17.76850766843279	-17.76850766843279	-0.0023892947237413864	-1.1036031498170473	-1.101213855093306
rxn02767	-93.04382122473073	-93.20432836602025	-0.16050714128951427	0.16050714128951427	-51.52523850626402	-51.52523850626402	-41.51858271846672	-41.67908985975623	-0.16050714128951427
rxn02768	23.09063426418149	23.09063405948379	-2.0469769879127853e-07	2.0469769879127853e-07	23.0906342634066	23.0906342634066	7.748894859105349e-10	-2.03922809305368e-07	-2.0469769879127853e-07
rxn02769	49.82388642175445	48.596598483755	-1.2272879379994492	1.2272879379994492	170.01967187995527	170.01967187995527	-120.19578545820082	-121.42307339620027	-1.2272879379994492
rxn02770	-31.842639311053716	-31.903235785063856	-0.0605964740101399	0.0605964740101399	11.26816841090934	11.26816841090934	-43.110807721963056	-43.171404195973196	-0.0605964740101399
rxn02771	9.902924531863377	10.059944220384736	0.15701968852135906	0.15701968852135906	49.833746425218905	49.833746425218905	-39.93082189335553	-39.77380220483417	0.15701968852135906
rxn02772	47.67353429524755	47.61297117093008	-0.060563124317468464	0.060563124317468464	90.78446363892883	90.78446363892883	-43.11092934368128	-43.171492467998746	-0.060563124317468464
rxn02773	-49.29357732436358	-49.21110836667344	0.08246895769013918	0.08246895769013918	-7.708775825890257	-7.708775825890257	-41.584801498473325	-41.502332540783186	0.08246895769013918
rxn02774	88.24167211602617	82.19133259196383	-6.050339524062338	6.050339524062338	131.35256764311134	131.35256764311134	-43.11089552708518	-49.161235051147514	-6.050339524062338
rxn02775	-11.402733770298287	-10.62009806990594	0.7826357003923476	0.7826357003923476	28.51375040704667	28.51375040704667	-39.916484177344955	-39.13384847695261	0.7826357003923476
rxn02776	57.779955151509824	77.70863920656515	19.928684055055328	19.928684055055328	-25.36439871318467	-25.36439871318467	83.1443538646945	103.07303791974982	19.928684055055328
rxn02778	0.03566298101701193	0.0889050783733154	0.053242097356303475	0.053242097356303475	-1.4482055069515951	-1.4482055069515951	1.483868487968607	1.5371105853249105	0.053242097356303475
rxn02779	-353.3363172154268	-353.6073144819614	-0.2709972665346072	0.2709972665346072	-355.1220117982609	-355.1220117982609	1.7856945828341395	1.5146973162995323	-0.2709972665346072
rxn02780	50.66064287880562	50.85532954318592	0.19468666438029913	0.19468666438029913	50.59129255336126	50.59129255336126	0.06935032544436126	0.2640369898246604	0.19468666438029913
rxn02781	7.550411739809817	7.835887446274057	0.2854757064642399	0.2854757064642399	-74.03743032695021	-74.03743032695021	81.58784206676003	81.87331777322427	0.2854757064642399
rxn02782	7.739554199227456	7.742017134518022	0.0024629352905662927	0.0024629352905662927	50.91502233723543	50.91502233723543	-43.17546813800797	-43.173005202717405	0.0024629352905662927
rxn02783	31.27467737616996	31.497394805799274	0.22271742962931285	0.22271742962931285	76.03470812375832	76.03470812375832	-44.76003074758836	-44.53731331795905	0.22271742962931285
rxn02784	77.41199863883176	34.535871286539276	-42.876127352292485	42.876127352292485	123.25360002465092	123.25360002465092	-45.84160138581916	-88.71772873811165	-42.876127352292485
rxn02785	27.15220545338579	27.09164179408313	-0.060563659302658834	0.060563659302658834	70.26313497111485	70.26313497111485	-43.11092951772906	-43.17149317703172	-0.060563659302658834
rxn02786	-307.7459725747509	-307.6666293461368	0.07934322861410692	0.07934322861410692	-350.83541803247624	-350.83541803247624	43.08944545772533	43.16878868633944	0.07934322861410692
rxn02787	-16.999272106797505	-12.534395305696606	4.4648768011009	4.4648768011009	-13.209280618587584	-13.209280618587584	-3.789991488209921	0.6748853128909786	4.4648768011009
rxn02788	0.000645328599205186	0.0	-0.000645328599205186	0.000645328599205186	0.0	0.0	0.000645328599205186	0.0	-0.000645328599205186
rxn02789	-20.467790076138726	-20.41577257762225	0.05201749851647719	0.05201749851647719	-20.41678013784508	-20.41678013784508	-0.05100993829364597	0.0010075602228312164	0.05201749851647719
rxn02790	17.356948773532736	17.9178141434503	0.5608653699175647	0.5608653699175647	8.201347179023287	8.201347179023287	9.155601594509449	9.716466964427013	0.5608653699175647
rxn02791	8.904897992339073	7.190549152867533	-1.7143488394715405	1.7143488394715405	7.035492141932508	7.035492141932508	1.8694058504065652	0.15505701093502466	-1.7143488394715405
rxn02792	-29.4031357112398	-31.3903269137559	-1.987191202516101	1.987191202516101	-72.84778860224756	-72.84778860224756	43.44465289100776	41.45746168849166	-1.987191202516101
rxn02793	132.866167991958	130.45631707204743	-2.409850919910582	2.409850919910582	-71.66844091040002	-71.66844091040002	204.53460890235803	202.12475798244745	-2.409850919910582
rxn02794	0.7496666971647414	-5.632946813132037	-6.382613510296778	6.382613510296778	37.4662840916522	37.4662840916522	-36.71661739448746	-43.099230904784235	-6.382613510296778
rxn02796	1.3840348028268181	1.1870567584333003	-0.19697804439351785	0.19697804439351785	1.4108307797919224	1.4108307797919224	-0.026795976965104273	-0.22377402135862212	-0.19697804439351785
rxn02797	-7.450395496552687	-10.592469874682934	-3.1420743781302463	3.1420743781302463	-8.508470426926237	-8.508470426926237	1.0580749303735502	-2.083999447756696	-3.1420743781302463
rxn02798	-33.02984726054399	-33.07929155611964	-0.049444295575653996	0.049444295575653996	10.145771459539674	10.145771459539674	-43.17561872008366	-43.225063015659316	-0.049444295575653996
rxn02799	-148.06107001740125	-147.83407061094925	0.2269994064519949	0.2269994064519949	-116.6092157831041	-116.6092157831041	-31.451854234297144	-31.224854827845135	0.2269994064520091
rxn02800	54.1664423016	51.805192570409815	-2.3612497311901848	2.3612497311901848	139.0856916137381	139.0856916137381	-84.9192493121381	-87.28049904332829	-2.3612497311901848
rxn02801	47.92946196630976	47.96249116336219	0.03302919705242857	0.03302919705242857	91.13587025210825	91.13587025210825	-43.20640828579849	-43.17337908874606	0.03302919705242857
rxn02802	42.7009367472227	42.6736904068824	-0.027246340340298048	0.027246340340298048	89.0860336547747	89.0860336547747	-46.385096907552	-46.412343247892295	-0.027246340340298048
rxn02803	-16.655791813310344	-13.510905367685183	3.1448864456251613	3.1448864456251613	-15.594908459663685	-15.594908459663685	-1.060883353646659	2.084003091978502	3.1448864456251613
rxn02804	13.375057545659786	16.98366077361794	3.608603227958156	3.608603227958156	17.381254911455983	17.381254911455983	-4.006197365796197	-0.3975941378380412	3.608603227958156
rxn02805	-23.40885209502568	-19.489129229455386	3.919722865570293	3.919722865570293	20.519516669646066	20.519516669646066	-43.928368764671745	-40.00864589910145	3.919722865570293
rxn02806	136.79700528928882	136.77707459995506	-0.019930689333762075	0.019930689333762075	55.29581073841328	55.29581073841328	81.50119455087554	81.48126386154178	-0.019930689333762075
rxn02807	-277.02859118464573	-276.60102006023465	0.427571124411088	0.427571124411088	-323.3707363396704	-323.3707363396704	46.34214515502461	46.76971627943573	0.42757112441111644
rxn02808	-475.44107213939014	-475.31945054609946	0.12162159329068345	0.12162159329068345	-561.6621625436233	-561.6621625436233	86.22109040423311	86.34271199752379	0.12162159329068345
rxn02809	-468.89273701164825	-468.8377489863128	0.05498802533543312	0.05498802533543312	-561.6621625436233	-561.6621625436233	92.769425531975	92.82441355731044	0.05498802533543312
rxn02810	7.465034477339998	7.449256231107768	-0.01577824623223023	0.01577824623223023	12.307364823665978	12.307364823665978	-4.84233034632598	-4.85810859255821	-0.01577824623223023
rxn02811	-22.759654461426905	-22.705745812130644	0.053908649296261046	0.053908649296261046	-22.7059581611624	-22.7059581611624	-0.053696300264505226	0.00021234903175582076	0.053908649296261046
rxn02812	35.983641430216494	34.84294220330611	-1.1406992269103853	1.1406992269103853	33.22376185232713	33.22376185232713	2.7598795778893646	1.6191803509789793	-1.1406992269103853
rxn02813	4.927689217196672	3.866061183204323	-1.0616280339923492	1.0616280339923492	44.6511217679479	44.6511217679479	-39.72343255075123	-40.785060584743576	-1.0616280339923492
rxn02814	-10.010776215312077	-10.010945769595693	-0.00016955428361598024	0.00016955428361598024	-56.42328901748748	-56.42328901748748	46.4125128021754	46.41234324789178	-0.00016955428361598024
rxn02815	-131.50116049484853	-81.8607565689511	49.64040392589743	49.64040392589743	-81.97561043068293	-81.97561043068293	-49.5255500641656	0.11485386173183088	49.64040392589743
rxn02816	63.51215569403453	63.43133347538472	-0.0808222186498142	0.0808222186498142	63.52704025824548	63.52704025824548	-0.014884564210944973	-0.09570678286075918	-0.0808222186498142
rxn02818	-20.47260252231892	-20.47260252231892	0.0	0.0	-20.472601980273378	-20.472601980273378	-5.420455408966518e-07	-5.420455408966518e-07	0.0
rxn02819	-31.938271906561738	-31.271392989616686	0.666878916945052	0.666878916945052	7.943768196660187	7.943768196660187	-39.882040103221925	-39.21516118627687	0.666878916945052
rxn02823	-43.84120871216078	-43.84120892693795	-2.14777173823677e-07	2.14777173823677e-07	-43.84120892693801	-43.84120892693801	2.1477723066709586e-07	5.684341886080802e-14	-2.14777173823677e-07
rxn02826	-88.68353007299861	-88.67585800266333	0.007672070335274839	0.007672070335274839	-88.65253772208182	-88.65253772208182	-0.0309923509167902	-0.023320280581515362	0.007672070335274839
rxn02827	20.639628358455013	20.63478144255822	-0.00484691589679187	0.00484691589679187	20.639246053689817	20.639246053689817	0.0003823047651962952	-0.004464611131595575	-0.00484691589679187
rxn02828	-192.37453673990166	-192.37453673990166	0.0	0.0	-193.9607211152125	-193.9607211152125	1.586184375310836	1.586184375310836	0.0
rxn02829	1.0834995739985516	1.3392392548046246	0.255739680806073	0.255739680806073	-0.503297929088319	-0.503297929088319	1.5867975030868706	1.8425371838929436	0.255739680806073
rxn02830	2.3612935517545566	2.7437661574691674	0.38247260571461084	0.38247260571461084	0.7639920276641874	0.7639920276641874	1.5973015240903692	1.97977412980498	0.38247260571461084
rxn02831	-4.095510805664105	-10.48921945185765	-6.393708646193545	6.393708646193545	37.4662840916522	37.4662840916522	-41.561794897316304	-47.95550354350985	-6.393708646193545
rxn02832	31.56909953475747	31.570415543900026	0.0013160091425561404	0.0013160091425561404	31.567898290481878	31.567898290481878	0.0012012442755917618	0.0025172534181479023	0.0013160091425561404
rxn02833	24.200218238838303	24.542899409715275	0.3426811708769719	0.3426811708769719	64.10628319681545	64.10628319681545	-39.90606495797715	-39.56338378710018	0.3426811708769719
rxn02834	13.058638998390506	6.072973637191808	-6.9856653611986985	6.9856653611986985	37.908316145249955	37.908316145249955	-24.84967714685945	-31.835342508058147	-6.9856653611986985
rxn02835	-46.96535830708697	-52.32559937818556	-5.360241071098585	5.360241071098585	-46.92724144990191	-46.92724144990191	-0.038116857185059416	-5.3983579282836445	-5.360241071098585
rxn02836	-87.97124016602643	-89.45016341963381	-1.4789232536073769	1.4789232536073769	-44.65936423469148	-44.65936423469148	-43.31187593133495	-44.79079918494233	-1.4789232536073769
rxn02837	59.51670718646533	59.51670718646533	0.0	0.0	59.51670718646533	59.51670718646533	0.0	0.0	0.0
rxn02838	283.548236189235	283.5500268184595	0.001790629224501572	0.001790629224501572	365.03835855820466	365.03835855820466	-81.49012236896965	-81.48833173974515	0.001790629224501572
rxn02839	209.4688622467906	209.44766357684506	-0.021198669945533766	0.021198669945533766	252.62917223063408	252.62917223063408	-43.16030998384349	-43.181508653789024	-0.021198669945533766
rxn02840	206.19469468291953	206.20681279695162	0.012118114032091398	0.012118114032091398	252.62917223063408	252.62917223063408	-46.43447754771455	-46.42235943368246	0.012118114032091398
rxn02841	-195.76584513300344	-195.7591091722539	0.00673596074955185	0.00673596074955185	-195.7670312021619	-195.7670312021619	0.0011860691584502092	0.00792202990800206	0.00673596074955185
rxn02842	28.017916461006394	27.94073521070743	-0.07718125029896328	0.07718125029896328	71.12834411883932	71.12834411883932	-43.11042765783293	-43.18760890813189	-0.07718125029896328
rxn02843	3.460621692444505	7.906107443244679	4.445485750800174	4.445485750800174	0.99258188720151	0.99258188720151	2.468039805242995	6.913525556043169	4.445485750800174
rxn02844	51.875049210384546	50.956614557964386	-0.9184346524201601	0.9184346524201601	51.662348390384764	51.662348390384764	0.21270081999978174	-0.7057338324203783	-0.9184346524201601
rxn02845	39.05897755807544	38.932870414848026	-0.126107143227415	0.126107143227415	-4.253551119642907	-4.253551119642907	43.31252867771835	43.18642153449093	-0.126107143227415
rxn02846	316.9318625711291	315.7489262741624	-1.1829362969667159	1.1829362969667159	151.3487094410545	151.3487094410545	165.5831531300746	164.4002168331079	-1.1829362969667159
rxn02847	-6.178914161059495	-6.269074687413607	-0.09016052635411143	0.09016052635411143	-10.980980817694402	-10.980980817694402	4.802066656634906	4.711906130280795	-0.09016052635411143
rxn02848	0.6650657077123583	0.6653213305965551	0.00025562288419678225	0.00025562288419678225	0.6645214869361666	0.6645214869361666	0.0005442207761916507	0.0007998436603884329	0.00025562288419678225
rxn02850	-16.26142066846424	-16.315911618011256	-0.0544909495470165	0.0544909495470165	76.5087695334442	76.5087695334442	-92.77019020190843	-92.82468115145545	-0.0544909495470165
rxn02851	-395.2325269166497	-394.78203857594656	0.4504883407031457	0.4504883407031457	-441.7923664354065	-441.7923664354065	46.5598395187568	47.01032785945995	0.4504883407031457
rxn02852	-714.0818202415569	-713.9303994800127	0.15142076154415918	0.15142076154415918	-629.3599794203087	-629.3599794203087	-84.72184082124812	-84.57042005970408	0.1514207615440455
